Testing connection to the update server..
penn station to marble hill	*STOP to *STOP	inform(from_stop="Penn Station")&inform(to_stop="Marble Hill")	inform(from_stop="*STOP")&inform(to_stop="*STOP")
how long will it take and what time will i arrive	how long will it take and what time will i arrive	request(arrival_time)&request(duration)	request(arrival_time="*ARRIVAL_TIME")&request(duration)
time of arrival	time of arrival	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
is there a different connection like a bus	is there a different connection like a *VEHICLE	inform(vehicle="bus")&inform(task="find_connection")&inform(alternative="next")	inform(vehicle="*VEHICLE")&inform(task="find_connection")&inform(alternative="next")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
na	na	null()	null()
bleecker street to roosevelt island	*STREET to *STOP	inform(from_street="Bleecker St")&inform(to_stop="Roosevelt Island")	inform(from_street="*STREET")&inform(to_stop="*STOP")
yes	yes	affirm()	affirm()
how long will it take when will i be there	how long will it take when will i be there	request(arrival_time)&request(duration)	request(arrival_time="*ARRIVAL_TIME")&request(duration)
is there a later schedule	is there a later schedule	inform(task="find_connection")	inform(task="find_connection")
no is there a later arrival	no is there a later arrival	negate()	negate()
is there a later schedule	is there a later schedule	inform(task="find_connection")	inform(task="find_connection")
now what about a connection by bus	*TIME what about a connection by *VEHICLE	inform(departure_time_rel="now")&inform(vehicle="bus")&inform(task="find_connection")	inform(departure_time_rel="*DEPARTURE_TIME_REL")&inform(vehicle="*VEHICLE")&inform(task="find_connection")
no	no	negate()	negate()
astor place	*STREET	inform(street="Astor Pl")	inform(street="*STREET")
no astor place	no *STREET	inform(street="Astor Pl")&negate()	inform(street="*STREET")&negate()
no thank you goodbye	no thank you goodbye	bye()&negate()&thankyou()	bye()&negate()&thankyou()
rector street	*STREET	inform(street="Rector St")	inform(street="*STREET")
to grand street	to *STREET	inform(to_street="Grand St")	inform(to_street="*STREET")
rector street	*STREET	inform(street="Rector St")	inform(street="*STREET")
how long is the trip	how long is the trip	request(duration)&request(distance)	request(duration)&request(distance)
what time is the arrival	what time is the arrival	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
trip time	trip time	null()	null()
rector street to grand street	*STREET to *STREET	inform(from_street="Rector St")&inform(to_street="Grand St")	inform(from_street="*STREET")&inform(to_street="*STREET")
how long is the trip	how long is the trip	request(duration)&request(distance)	request(duration)&request(distance)
eta	eta	null()	null()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
park place to houston street	*STREET to *STREET	inform(from_street="Park Pl")&inform(to_street="Houston St")	inform(from_street="*STREET")&inform(to_street="*STREET")
trip time and arrival	trip time and arrival	null()	null()
how long will it take	how long will it take	request(duration)	request(duration)
park place to houston street how long will it take	*STREET to *STREET how long will it take	inform(from_street="Park Pl")&inform(to_street="Houston St")&request(duration)	inform(from_street="*STREET")&inform(to_street="*STREET")&request(duration)
park place to houston street	*STREET to *STREET	inform(from_street="Park Pl")&inform(to_street="Houston St")	inform(from_street="*STREET")&inform(to_street="*STREET")
park place going to houston street	*STREET going to *STREET	inform(from_street="Park Pl")&inform(to_street="Houston St")	inform(from_street="*STREET")&inform(to_street="*STREET")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
(unint)	(unint)	null()	null()
i would like to go to the port authority bus terminal	i would like to go to the *STOP	inform(to_stop="Port Authority Bus Terminal")&inform(task="find_connection")	inform(to_stop="*STOP")&inform(task="find_connection")
park place	*STREET	inform(street="Park Pl")	inform(street="*STREET")
how long will that take	how long will that take	request(duration)	request(duration)
is there a connection after that	is there a connection after that	inform(task="find_connection")&inform(alternative="next")	inform(task="find_connection")&inform(alternative="next")
is there a connection after that	is there a connection after that	inform(task="find_connection")&inform(alternative="next")	inform(task="find_connection")&inform(alternative="next")
no is (unint)	no is (unint)	negate()	negate()
is there another connection after	is there another connection after	inform(task="find_connection")&inform(alternative="next")	inform(task="find_connection")&inform(alternative="next")
yes	yes	affirm()	affirm()
is there a schedule at six o'clock p m	is there a schedule at *NUMBER o'clock *AMPM	inform(departure_time="6:00")&inform(ampm="pm")&inform(task="find_connection")	inform(departure_time="*DEPARTURE_TIME")&inform(ampm="*AMPM")&inform(task="find_connection")
yes	yes	affirm()	affirm()
is there a schedule at six o'clock in the evening	is there a schedule at *NUMBER o'clock in the *AMPM	inform(departure_time="6:00")&inform(ampm="evening")&inform(task="find_connection")	inform(departure_time="*DEPARTURE_TIME")&inform(ampm="*AMPM")&inform(task="find_connection")
is there a connection by bus	is there a connection by *VEHICLE	inform(vehicle="bus")&inform(task="find_connection")	inform(vehicle="*VEHICLE")&inform(task="find_connection")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i want to go to houston street from rector street	i want to go to *STREET from *STREET	inform(to_street="Houston St")&inform(from_street="Rector St")&inform(task="find_connection")	inform(to_street="*STREET")&inform(from_street="*STREET")&inform(task="find_connection")
how much time is needed	how much time is needed	request(duration)	request(duration)
what is my arrival time	what is my arrival time	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
what time will i arrive	what time will i arrive	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
what is my arrival time	what is my arrival time	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
what time will i arrive	what time will i arrive	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
is there a ride at a later time	is there a ride at a later time	inform(alternative="next")	inform(alternative="next")
no is	no is	negate()	negate()
is there a departure at a later time	is there a departure at a later time	inform(alternative="next")	inform(alternative="next")
no	no	negate()	negate()
is there an option for six o'clock in the evening	is there an option for *NUMBER o'clock in the *AMPM	inform(time="6:00")&inform(ampm="evening")	inform(time="*TIME")&inform(ampm="*AMPM")
yes	yes	affirm()	affirm()
no	no	negate()	negate()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i would like to go from columbia university to fulton street	i would like to go from *STOP to *STREET	inform(to_street="Fulton St")&inform(from_stop="Columbia University")&inform(task="find_connection")	inform(to_street="*STREET")&inform(from_stop="*STOP")&inform(task="find_connection")
yes	yes	affirm()	affirm()
how long does it take	how long does it take	request(duration)	request(duration)
what time will i get there	what time will i get there	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
what time will i arrive	what time will i arrive	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
what time will i arrive	what time will i arrive	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
is there an alternate route at six p m	is there an alternate route at *NUMBER *AMPM	inform(time="6:00")&inform(ampm="pm")	inform(time="*TIME")&inform(ampm="*AMPM")
is there a bus connection	is there a *VEHICLE connection	inform(vehicle="bus")&inform(task="find_connection")	inform(vehicle="*VEHICLE")&inform(task="find_connection")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i want to go from marble hill towards fulton street	i want to go from *STOP towards *STREET	inform(from_street="Fulton St")&inform(from_stop="Marble Hill")&inform(task="find_connection")	inform(from_street="*STREET")&inform(from_stop="*STOP")&inform(task="find_connection")
no	no	negate()	negate()
no i want to arrive at fulton street	no i want to arrive at *STREET	inform(to_street="Fulton St")&negate()	inform(to_street="*STREET")&negate()
how long will it take to get there	how long will it take to get there	request(duration)	request(duration)
what time will i arrive	what time will i arrive	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
none	none	null()	null()
change the destination to canal street	change the destination to *STREET	inform(to_street="Canal St")	inform(to_street="*STREET")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i want to go from lincoln (sil) center towards bowery	i want to go from *CITY (sil) *STOP towards *STREET	inform(from_street="Bowery")&inform(from_stop="Lincoln Center")&inform(task="find_connection")	inform(from_street="*STREET")&inform(from_stop="*STOP")&inform(task="find_connection")
bowery	*STREET	inform(street="Bowery")	inform(street="*STREET")
no	no	negate()	negate()
bowery	*STREET	inform(street="Bowery")	inform(street="*STREET")
yes	yes	affirm()	affirm()
thank you	thank you	thankyou()	thankyou()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i want to go from franklin street to city hall	i want to go from *STREET to *STOP	inform(from_street="Franklin St")&inform(to_stop="City Hall")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_stop="*STOP")&inform(task="find_connection")
city hall	*STOP	inform(stop="City Hall")	inform(stop="*STOP")
how long will it take	how long will it take	request(duration)	request(duration)
is there an alternate time later	is there an alternate time later	inform(alternative="next")	inform(alternative="next")
stop	stop	null()	null()
i want to go to city hall	i want to go to *STOP	inform(to_stop="City Hall")&inform(task="find_connection")	inform(to_stop="*STOP")&inform(task="find_connection")
i want to go from franklin street to city hall	i want to go from *STREET to *STOP	inform(from_street="Franklin St")&inform(to_stop="City Hall")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_stop="*STOP")&inform(task="find_connection")
new connection	new connection	inform(task="find_connection")&restart()	inform(task="find_connection")&restart()
i want to go from franklin street	i want to go from *STREET	inform(from_street="Franklin St")&inform(task="find_connection")	inform(from_street="*STREET")&inform(task="find_connection")
city hall	*STOP	inform(stop="City Hall")	inform(stop="*STOP")
how long will it t-	how long will it t-	request(distance)	request(distance)
how long will it take to get there	how long will it take to get there	request(duration)	request(duration)
is there an alternate route at a later time	is there an alternate route at a later time	inform(alternative="next")	inform(alternative="next")
(unint)	(unint)	null()	null()
is there a connection at six p m	is there a connection at *NUMBER *AMPM	inform(departure_time="6:00")&inform(ampm="pm")&inform(task="find_connection")	inform(departure_time="*DEPARTURE_TIME")&inform(ampm="*AMPM")&inform(task="find_connection")
(unint)	(unint)	null()	null()
(unint)	(unint)	null()	null()
do i want to go to camp no	do i want to go to *CITY no	inform(to_city="Camp")&negate()&inform(task="find_connection")	inform(to_city="*CITY")&negate()&inform(task="find_connection")
alternate	alternate	null()	null()
i want to go from franklin street	i want to go from *STREET	inform(from_street="Franklin St")&inform(task="find_connection")	inform(from_street="*STREET")&inform(task="find_connection")
i would like to go to city hall	i would like to go to *STOP	inform(to_stop="City Hall")&inform(task="find_connection")	inform(to_stop="*STOP")&inform(task="find_connection")
i want to go to city hall	i want to go to *STOP	inform(to_stop="City Hall")&inform(task="find_connection")	inform(to_stop="*STOP")&inform(task="find_connection")
